allocationID,blockNumber,epoch,id,indexer,logIndex,subgraphDeploymentID,tokens,type,isDelegator,sender,curationFees,from,rebateFees,delegator,shares,eventTime,until,indexingRewardCut,queryFeeCut,delegationFees,amount
0x952c46bdd67f724dcd16e3c0305b68cb23cb9d30,11486719,6,0x99963e4808e28061f9c771543950da970e6ef590ddb0f0958454288445ac44d3-221,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,221,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,9712986000000000000000000,allocationCreateds,,,,,,,,,,,,,
,11486737,,0xf7782c59159cf8db14dfb8b30fc7ceff99d26d3e0c10eb74140695889bd180ca-210,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,210,,696500000000000000000,stakeDelegateds,,,,,,0x75b5a51fb9107407fb7bb637e7b705357c73ea02,691311206035939000000,,,,,,
,11486928,,0x1d5ed44945c2493eadc0617dc1fc7d69b835eeb695846ef16d99023d710c93bd-213,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,213,,12602670000000000000000,stakeDelegateds,,,,,,0x4c06a0ab57da91c9479e481d1da2fafe77e31761,12508782479501700000000,,,,,,
,11486938,,0x48319e44c2b64c470c500f8e52f08399d6bee1b270a7c7d961f6c125df49789a-354,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,354,,544937728455601000000,stakeDelegateds,,,,,,0xccb586177f8e2461a81cacdb8b793b2e265df169,540878044900397000000,,,,,,
,11486944,,0x9dcf9357628d9ec583936b841a46e0ff93b64d5a23885a5361c0531a05dd2c29-197,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,197,,994114450000000000000,stakeDelegateds,,,,,,0x7877128177d48482658f0f404b10d04f7db7c271,986708484375096000000,,,,,,
,11487052,,0x45d4e9a1c91c5729ae45916805b916bc37228bce1a74544d1c0c04c5f90e8bfa-6,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,6,,497500000000000000000,stakeDelegateds,,,,,,0x952924e66af2bf3985c4364a762dc39f083c984b,493793718597099000000,,,,,,
,11487160,,0xb1a7b1890473ccb614ddcaf0cbf878a46bab996b5481cae8c833b874896ec30b-210,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,210,,497500000000000000000,stakeDelegateds,,,,,,0xe2d128323cf7560a6e7a82726d7b425aedc7a556,493793718597099000000,,,,,,
,11487170,,0xae8ec98406ed94e90897af2cc49778d8fbd0710382dd5d3102e1345795200451-111,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,111,,398000000000000000000,stakeDelegateds,,,,,,0x8aef8de06aa03916eccd39d7552c81bbdf269349,395034974877679000000,,,,,,
,11487231,,0x6e52920ee6ef2ca72e4236ab9d3ff5afa074da64ca918c96e7255aad5d4d87db-155,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,155,,54794423468350000000,stakeDelegateds,,,,,,0xaac19dcaf616e0197176f86b24e3d3d24ac49846,54386215322252700000,,,,,,
,11487316,,0x4e4827a59c79ab0d4a0baea181badaf558b0ff8a9244addd76cb479959493900-29,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,29,,432825000000000000000,stakeDelegateds,,,,,,0x4e22846846e395a164bab655de244e75c54b087b,429600535179476000000,,,,,,
,11487351,,0xb70c29c313cb42f12d4835ae1fb48295ed534bfd59438d858827a6fd138fa361-277,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,277,,3820661418081550000000,stakeDelegateds,,,,,,0xb414c335e1800c8cc6c11d8da9feed702f6acc08,3792198209316490000000,,,,,,
,11487419,,0x98d8ab13a21c08e0faebdc9c15b4ab67b7095fee992ddf9cccfbd6127275a043-112,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,112,,1867890678491140000000,stakeDelegateds,,,,,,0xfe70e4fdd19489d1384e50cc2dbfe993f7b94589,1853975244351760000000,,,,,,
,11487679,,0x878b5f40b1677e2087592311a4f095a97ba21cc0f060123c9b25667fd0ee6f15-121,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,121,,358896500000000000000,stakeDelegateds,,,,,,0xffcc886d4a19a3283df6f73edb8351b290c984ae,356222788595947000000,,,,,,
,11488043,,0x406b6eb43382e144edb1a6a746cef44b215ac15d4864efe1e6724b633210da88-152,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,152,,298500000000000000000,stakeDelegateds,,,,,,0x625114d3fc10a15a5465d3137aba4771464aae3d,296276231158259000000,,,,,,
,11488044,,0x62195d039618e01d48528dc012552789cf4b75cd1161afd24aa7797d40317a05-237,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,237,,106465000000000000000,stakeDelegateds,,,,,,0xec0c2a42305d2f92e8a986f7a3d593f737e7f516,105671855779779000000,,,,,,
,11488060,,0x286332f16b9ef80cd4e6f1a2e767f3949721861d5696a6a5ff1cb6c083aa7865-15,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,15,,998980000000000000000,stakeDelegateds,,,,,,0x625114d3fc10a15a5465d3137aba4771464aae3d,991537786942976000000,,,,,,
,11488144,,0xda35fa36c5abd64ed58f4d196b3d6bab517449f4adaaa64b8c7878a626edf8f5-138,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,138,,3146690226300000000000,stakeDelegateds,,,,,,0x6ca78c882b5ce143223c6e1b1990c3a21f0d94af,3123247976116230000000,,,,,,
,11488239,,0x62dd6bbd89c3e35bcf0c0a294b5e437a6c6ced4c13d4a6f7ff38458b6489e794-426,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,426,,9950000000000000000000,stakeDelegateds,,,,,,0x4b2c2fe26fc1b9ddb7fb0da1a64eed4dc017f455,9875874371941990000000,,,,,,
,11488258,,0x784555fa26a0279bc6f83326b1c68e9ae5c70d67d1093acc41244772a78128d8-26,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,26,,19900000000000000000,stakeDelegateds,,,,,,0x3436ecbadafa09c728423506a1661b3ed40b3da8,19751748743883900000,,,,,,
,11488296,,0x61594563f90ac909a1bc05fa41a7d669c17f8f6ca5bbc32ca6f450992bd304cc-36,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,36,,1025938530000000000000,stakeDelegateds,,,,,,0x80640092a460d1dcd590f483ff9cabbcff619c85,1018295480966310000000,,,,,,
,11488339,,0x37f656e31e3960fcb99b2513990e340efa6dec1e942eab3cb9e5ad1577206571-102,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,102,,99500000000000000000,stakeDelegateds,,,,,,0xf2413c436fd37e4a42850cfa24e34a30829b7aec,98758743719419900000,,,,,,
