id,blockNumber,logIndex,indexer,tokens,subgraphDeploymentID,allocationID,delegationFees,epoch,type
0xe03076ce90d75e2080b0b7145d9f39e48163f795f1dc48a6d41a269ee29ed631-85,12390548,85,0xf4a097ce3a4efbd1748b2ef2076813961e4e6fa7,0,0x4a008334f8e7ea21be223d15462084f51abcc0e6625f61de806b8456e67e603e,0x6ef66a7e434bc1b3b731d1f4cd015cf4b5ffb6bc,0,142,rebateClaimeds
0x37022b77a175e25d4a3c3bc5445dd2c725a66f08058e14e0388c8c782d762db7-107,12390550,107,0x5a8904be09625965d9aec4bffd30d853438a053e,0,0xc420d79a888eb0e34203bfeca1048d35f9763b9880a94922249096e4c9a191c7,0x96db9088005713e77acfe7e40983cf363c3f8542,0,142,rebateClaimeds
0xa3e25b242f8a0571ef13417a2e19ee9e2be6ec6a90e5338313db6901f9732f7e-105,12390550,105,0xf4a097ce3a4efbd1748b2ef2076813961e4e6fa7,0,0x500a8e47cbdeca7386448ae9e7d52578871b9942ebbef4892469da293bb661f9,0x91514ac9c39d394fbba2339d8afd781d3fd50434,0,142,rebateClaimeds
0x60723743b23b3100f43fff62f078f55ac94c388c8dabcc284791ff9e7eaf7956-142,12390553,142,0xf4a097ce3a4efbd1748b2ef2076813961e4e6fa7,0,0x2aaeb45afa62af1cc8f6d61decd5249429e0aaed67996238adc2bfd396b5f715,0xa7586b821011c2e792e61513f490f7439f3dd1ad,0,142,rebateClaimeds
0xd7e68aa380eb625f2d7ead87adbaf090612a1c26cc71af440e8160919384c485-145,12390553,145,0x5a8904be09625965d9aec4bffd30d853438a053e,0,0x4a008334f8e7ea21be223d15462084f51abcc0e6625f61de806b8456e67e603e,0x9b25c4fcab9a7f5313857f8a8268230728b5fde7,0,142,rebateClaimeds
0xa4c470f91861fc666da15e38d2fa405566d448024fd8e493459b35a06ab03197-169,12390554,169,0xf4a097ce3a4efbd1748b2ef2076813961e4e6fa7,0,0xa7d9d3a173d3d62ce3d05c2d29f3447b04edc248cbcfdb49b205e14247374947,0xab2d0b1c20b616abadd80760c81030483f86ff76,0,142,rebateClaimeds
0xdbfb1da4e3fa2cf196603ea9abcbe5b3bbcfc1f09bd775c89b36655d1462fd7d-171,12390554,171,0x5a8904be09625965d9aec4bffd30d853438a053e,1899883007859515871,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0xaa2d21d04738eddc2a527c7e1c16df274be659d4,21848654590384432521,142,rebateClaimeds
0x1ae4c5667635ae746740e39fae9530d992bb88db606c60e4fe2354935c2602d0-85,12390557,85,0xf4a097ce3a4efbd1748b2ef2076813961e4e6fa7,0,0xbae01a063ad846d7e4200757480544b5feb1f0217d94db1db97b48bb7f124dbf,0xb19aba4aaf64e6ab4fbd59ed956fa49e2949068d,0,142,rebateClaimeds
0x26c7694119bf8e14f1e0c99bc8c6d9aa5dbc5c6cc8feae060211721cbfaec1be-230,12390559,230,0xf4a097ce3a4efbd1748b2ef2076813961e4e6fa7,0,0xc420d79a888eb0e34203bfeca1048d35f9763b9880a94922249096e4c9a191c7,0xeb7e8174ead4d14394e78c4d7fe7e055b8bd7cb3,0,142,rebateClaimeds
0xd35126c259fe9439af745a0ce13c6077134948998cce4e316d076474d84dbf73-98,12390568,98,0x4140d3d0086fce37ebadd965dff88e12cf78b1fb,0,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0x4f6be8825f788b10b890851ac709cb41efadad88,0,142,rebateClaimeds
0x364cc856bae5a0f3a1c8566815c9fff0bf107d59f81442b56015736e05d86b88-297,12390570,297,0x453b5e165cf98ff60167ccd3560ebf8d436ca86c,3449860352196506104,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0x6ed781afba82d607b029df5068aa18c1e1c6f338,0,142,rebateClaimeds
0xefb9582397bc8681884cfede4148109cc6dcfc34160f0085a1f23708b76f8de1-39,12390571,39,0x4d6a8776a164776c93618233a0003e8894e7e6c2,1631512992271243102,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0x8908c75a4b7661174559562d5bc8b69c5fc425ae,8502108077736478033,142,rebateClaimeds
0xf6d34fbb1ccd5ba3c9227a3747abe85c403821bcc85cc2944af6ad8e1f0f6693-181,12390572,181,0x453b5e165cf98ff60167ccd3560ebf8d436ca86c,3447875508014579959,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0xeb05730d76293990c48b25a1fa92629810adc690,0,142,rebateClaimeds
0x645812c8f57839d1a208d3e670c88390fa81e596682aa3ab1e2ed6cfe28bd8e0-233,12390577,233,0x4140d3d0086fce37ebadd965dff88e12cf78b1fb,0,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0xd19a012f07459bf614d3750ef6bc79259a3dcf6f,0,142,rebateClaimeds
0x1dfa75793ac77ec3a966cac41ba506a87db6696e0f16ca888a2d386d06289b96-313,12393038,313,0x19fbac0891042be71ce60321a17720358575f580,0,0x5e48ee6773576d45a38934cb19780b5c8c75f8c36e653e234ba5b803746d8f78,0xa4a1abc01f59f407070cfe0dabaf2626b297a350,0,142,rebateClaimeds
0x521302768fb8670f50fef3b1ddab04b04c951edd9acd6ef2e1e643a353990486-301,12393047,301,0x19fbac0891042be71ce60321a17720358575f580,0,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0xc3caae613e322500701be67125780afbb5c415e9,0,142,rebateClaimeds
0x626102111d1fb7f4f9e012c2423b9505001a32693c322c689bfa7d5df0008b90-162,12393048,162,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,0,0xc420d79a888eb0e34203bfeca1048d35f9763b9880a94922249096e4c9a191c7,0x0208d419c7911507343f067bc9a56a1a0365eaf5,0,142,rebateClaimeds
0x1614f1909642aa26a1ece83b2f2ddcbc84a4cb987d361911a7afa039a1133759-224,12393052,224,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,0,0xa7d9d3a173d3d62ce3d05c2d29f3447b04edc248cbcfdb49b205e14247374947,0x18fa1af6fe77ab5af5850984dbe4c00816aba9e7,0,142,rebateClaimeds
0x6ac4f70dc05fb7938b69d82648def0760210ac4a005de3097fd4fa1c1cc241b5-102,12393060,102,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,0,0xc420d79a888eb0e34203bfeca1048d35f9763b9880a94922249096e4c9a191c7,0x1e1220fd32b97ca14d9c88fddfbc54b36c28635c,0,142,rebateClaimeds
0xd2df547f7c02d73339fc6a2a1ab5e5dd846ed21bf7abba984ae5410ac8e705a9-136,12393072,136,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,0,0x2aaeb45afa62af1cc8f6d61decd5249429e0aaed67996238adc2bfd396b5f715,0x59f995ebe8cba4960e6802fe269d431368553eed,0,142,rebateClaimeds
0xdf34aced5477b4dba305a3dee13725b8a91fd0a51c13f4de740e495bbcce941a-261,12393241,261,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,0,0x666d78959706d7e1ed20befeb1d2c9a4e512a22931d8e22928b1f63ce48fcb40,0x684ff9e58e2dd38c14599ebde6b6bc2303a658c1,0,142,rebateClaimeds
0xacb2fcccd846bbbfb70711f0c7a790b79b9bc9efbff418920320afdb3901d7d8-291,12393247,291,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,0,0xa7d9d3a173d3d62ce3d05c2d29f3447b04edc248cbcfdb49b205e14247374947,0x71fa7280b903ef9e98bcca9a89bf45a8dd407115,0,142,rebateClaimeds
0x24cedde60cb659680754683b1cebe0b15e21f44aa6bc91fe9b5c1103de57d7b4-266,12393249,266,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,0,0x5e48ee6773576d45a38934cb19780b5c8c75f8c36e653e234ba5b803746d8f78,0x77652cbc1749d6bc8049e9a6f565481fbc94d324,0,142,rebateClaimeds
0x57a669ec3b9f46b080772a48a0264c7e08d27aef65b84656c65544027084b6be-313,12393261,313,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,0,0xbbde25a2c85f55b53b7698b9476610c3d1202d88870e66502ab0076b7218f98a,0x8d9649fb2fc324c5ddec089f51734dce9f6f57db,0,142,rebateClaimeds
0x68cc1bb7997a062d9e41cfeacd582555ed321c4c36142b50618743bf4c4d2174-276,12393262,276,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,0,0x014e8a3184d5fad198123419a7b54d5f7c9f8a981116462591fbb1a922c39811,0xb1327e18adffb375dc4a3190696040776798a3e3,0,142,rebateClaimeds
0x73e4e6626823badb18baa2746033e6ffe08bc0bd19ec0556578bf74c7518e7a6-225,12393286,225,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,0,0x500a8e47cbdeca7386448ae9e7d52578871b9942ebbef4892469da293bb661f9,0xb6bd11b7df9db3dc730e3884bc351110f77ba838,0,142,rebateClaimeds
0x663159a84f85bb1cc4b4431f1ae585369417d0f73057b87cda8be9ce39b8f766-129,12393298,129,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,0,0x5e48ee6773576d45a38934cb19780b5c8c75f8c36e653e234ba5b803746d8f78,0xc0a7957d79d4149da1e66065b3df3964192156ca,0,142,rebateClaimeds
0x36dd35f478a1f6941e67f51a8d3823c4530aa8217623aa44f8bafa86fbc838aa-299,12393305,299,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,0,0xbae01a063ad846d7e4200757480544b5feb1f0217d94db1db97b48bb7f124dbf,0xd0a95cb88d566676c896afd2b2f9918060da7087,0,142,rebateClaimeds
0x0fc47a6bb83007313e9e02250fcb8917310dccb8b82a339ca0f4e4d7c3331b1d-349,12393316,349,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,0,0x4a008334f8e7ea21be223d15462084f51abcc0e6625f61de806b8456e67e603e,0xebae5f5c07f63e7385ea351668b6a8b068e5ba7e,0,142,rebateClaimeds
0x6ef3e37e304b53a09e94c073038f57e50c943aaf385bfb0e0c0c6fac481f7508-119,12393324,119,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,0,0xbae01a063ad846d7e4200757480544b5feb1f0217d94db1db97b48bb7f124dbf,0xeedbd6ddd43a4c23e37931497c17901c545c8788,0,142,rebateClaimeds
0x7664acb98771b9c40983bbcc3644faaecb3e465d794e35bae8aabf0f213d88ea-338,12393430,338,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,205038791344750416,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0xf36f599b5cf126d20b00bd8c4c1082057799253b,1120357403514657574,142,rebateClaimeds
0x8f5b2f50fe69413df0641c8d94e8d031c159740c5b8f00ff0b46f0eb17c855af-368,12397148,368,0x0b751463e07d90f465573d3b5dd45e1afafd4cd0,0,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0x98ff2a351b5d8e1f995d729df56683dd2e984e95,0,143,rebateClaimeds
0x50e6d54d55c46c340ca623c53b2b2501fbf6887a29ce7c8f1c0828c2b511c3df-117,12397152,117,0x4d6a8776a164776c93618233a0003e8894e7e6c2,0,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0xb45301e15bf496967064e2ae9ed734a68d9e95be,0,143,rebateClaimeds
0x530aede71ba3a192d5bbcad54c469b204a7701ccd2fe7e9c2bb597728a013e68-317,12397155,317,0x4d6a8776a164776c93618233a0003e8894e7e6c2,0,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0xb936c3a6320d254855c7fdd91269b33d8bd3dec5,0,143,rebateClaimeds
0x5e75e7c837f7550363fc5e5d44398156e3fb7ecd5a5191b4bcd7dd809a964a54-156,12397169,156,0x5a8904be09625965d9aec4bffd30d853438a053e,0,0xbae01a063ad846d7e4200757480544b5feb1f0217d94db1db97b48bb7f124dbf,0x0233956539d390a43074c7f7bf0c3e8e5cd7beb6,0,143,rebateClaimeds
0x661b8977ead52943166320ab3ec9351e74030cb50811cfb8d2265eb700becef8-90,12397172,90,0x5a8904be09625965d9aec4bffd30d853438a053e,0,0xbae01a063ad846d7e4200757480544b5feb1f0217d94db1db97b48bb7f124dbf,0x024947ccc0686fc333aaa9fcb82170c59f84cf2c,0,143,rebateClaimeds
0x201dfc5263315aacb93d4ae4d8c1fd895c79a46c664b2059b30aae392309bd33-212,12397173,212,0x5a8904be09625965d9aec4bffd30d853438a053e,0,0xa7d9d3a173d3d62ce3d05c2d29f3447b04edc248cbcfdb49b205e14247374947,0x0c4996bb76c643c430259e9c9ce19ed7006b69b6,0,143,rebateClaimeds
0xecc0446247acb953f70b9d8a7a4aef72d8bbaf5dfd1fb2fbe1da8c27a952d6c2-69,12397176,69,0x5a8904be09625965d9aec4bffd30d853438a053e,0,0xc420d79a888eb0e34203bfeca1048d35f9763b9880a94922249096e4c9a191c7,0x67a1a7bfbca2db2ef4380d4922b18a3f64b69c93,0,143,rebateClaimeds
0x9fafcca7907e1d95e9c072018041e26228112e37b3ebbabfced4431f89e38cf6-270,12397177,270,0x5a8904be09625965d9aec4bffd30d853438a053e,0,0x014e8a3184d5fad198123419a7b54d5f7c9f8a981116462591fbb1a922c39811,0x81c5be45dc64c950839ba590cf83557b6d406c10,0,143,rebateClaimeds
0xce636437d18810e1d0f7774c8d27f88745dbb506dd9961afb2e3a18643f9ae4e-173,12397179,173,0x5a8904be09625965d9aec4bffd30d853438a053e,0,0x5e48ee6773576d45a38934cb19780b5c8c75f8c36e653e234ba5b803746d8f78,0x9c53cc7c725eceeaffae5869d96a53f9feef8926,0,143,rebateClaimeds
0x7dd77037c10485831ab372421756a0e859da7366c9ec60384f02a19c22bff25c-236,12397180,236,0x7ddf0c8cb0167870bf7cc5368792c93aeeb15430,0,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0x91047695e17d1965fad0ddf783ebbff08c5d1dc6,0,143,rebateClaimeds
0xd91cb23573aa35ff0b935fbd34e211950dc4cca12653ce00157fd0ff15f499b1-98,12397181,98,0x5a8904be09625965d9aec4bffd30d853438a053e,419155176585925036,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0xd3dc79ce569e1358c6a2dff62a84e1cac74245c5,4820284530738137923,143,rebateClaimeds
0x6f47afd7a85591866999d88dd549e9c92f3a1c3e60b65b7a77fced334cf0a3fd-27,12397183,27,0x5a8904be09625965d9aec4bffd30d853438a053e,0,0x4a008334f8e7ea21be223d15462084f51abcc0e6625f61de806b8456e67e603e,0xde95540f7562de81c7ca817d7d0b93752ce92b58,0,143,rebateClaimeds
0xf3e7cb706ab594637b33e137e9411f4f9cf94e8485a9a90b615264ebb6a90f1e-57,12397184,57,0x5a8904be09625965d9aec4bffd30d853438a053e,0,0x2aaeb45afa62af1cc8f6d61decd5249429e0aaed67996238adc2bfd396b5f715,0xe7504188efacc2e89ecb56a7141dabea16533d50,0,143,rebateClaimeds
0xdac8e91874ab52eea622284f0299f0a8b16b8576356c9184bb47822d4589def0-139,12397185,139,0x5a8904be09625965d9aec4bffd30d853438a053e,0,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0xf8f023050aa15b0380d56e09b7a3d9f9e51b7ea6,0,143,rebateClaimeds
0xeab0dc5a77b947545115ad83e85ce234bcd3d5170c86dd99a7df6a28e6804fda-83,12397186,83,0x5a8904be09625965d9aec4bffd30d853438a053e,0,0x5e48ee6773576d45a38934cb19780b5c8c75f8c36e653e234ba5b803746d8f78,0xf8f0e8a9c36087c0552e27f4ffc58cd284d22c4f,0,143,rebateClaimeds
0xaaa75e4ddef908938cd39b917d991413cba457c8024197b9046186967fdafc61-35,12397189,35,0x5a8904be09625965d9aec4bffd30d853438a053e,0,0x500a8e47cbdeca7386448ae9e7d52578871b9942ebbef4892469da293bb661f9,0x3a8dace06b3db1f870ffa9c2d0f50e4f7945abf6,0,143,rebateClaimeds
0x102d19fb41066226135922664449c0e2274af024060d486220750f02bdc0f6c4-69,12397191,69,0x5a8904be09625965d9aec4bffd30d853438a053e,0,0xbae01a063ad846d7e4200757480544b5feb1f0217d94db1db97b48bb7f124dbf,0xc01517321a4045948f7bfe4b1addb28408cc44ad,0,143,rebateClaimeds
0x7e6f275d27d73b678b9ba8d842fd1797dc404bdf5517304925d508ca3281def6-75,12397191,75,0x6dae84e4aed2c8708707b358e278408c2deb0397,30372552983580479947,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0x774dbc835c5a0312dbf407d1d5114fcdca88d093,3374728109286719995,143,rebateClaimeds
0x99f16c1011164172db751b945ee5e5acae87fd08f69dc97aec374c43727b094f-402,12397194,402,0x4140d3d0086fce37ebadd965dff88e12cf78b1fb,0,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0x388aae9ee46f8e4993b943edba36fb31ca524e02,0,143,rebateClaimeds
0x49854b19565aaf797cccebeca999334a3e962348bfbc1204cef74f12cbe1d8f2-378,12397199,378,0x4140d3d0086fce37ebadd965dff88e12cf78b1fb,0,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0x9c63b4056e9da44f0c30712cc45acd7122f57a8e,0,143,rebateClaimeds
0x55d92d6c237e8e74cfe469776354cc725409e3d235f331ece264c203cb3959b5-260,12398268,260,0xd8f20ebdc2568bc404c66e3745b2050c392022fc,0,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0xcfb94a96ba2cb3479b4db545b27a938ecee5bfc2,0,143,rebateClaimeds
0xabcec1942c0249199d4ab8c81923b98bd836870d2b5d49fdbd8fa770f710f8a0-301,12403801,301,0x4d6a8776a164776c93618233a0003e8894e7e6c2,0,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0xbc98eb181d57e8131958b907b2933d7ea2591738,0,144,rebateClaimeds
0xaa140adffeafeda9ae44cb3e13b8047e43293c5f320b26e0aa11b6909eb1bebb-385,12403807,385,0x4d6a8776a164776c93618233a0003e8894e7e6c2,0,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0xcc4204a6f15ff7f91c4944430598888fc1692e11,0,144,rebateClaimeds
0x9a6e20ffc4ee47ddf158cdc8e528eb0db75a5d590f8e5d8b0f76fb879533d263-67,12403812,67,0x5a8904be09625965d9aec4bffd30d853438a053e,0,0x014e8a3184d5fad198123419a7b54d5f7c9f8a981116462591fbb1a922c39811,0x6b0bf4334a2639c1c33aa29a8e2bae938efcc5b4,0,144,rebateClaimeds
0xd56e72c331ce1ad29de58aa24d281db027e17e74174618eda7563b4071d80770-58,12403813,58,0x5a8904be09625965d9aec4bffd30d853438a053e,0,0x4a008334f8e7ea21be223d15462084f51abcc0e6625f61de806b8456e67e603e,0x73906215029d589b71a74c13bd892df65295c55f,0,144,rebateClaimeds
0x70241a1952644dc0f34e89f96a15892b9f5bd8a5fd971cbc9e97e30e1fa8dc1e-153,12403814,153,0x5a8904be09625965d9aec4bffd30d853438a053e,0,0xa7d9d3a173d3d62ce3d05c2d29f3447b04edc248cbcfdb49b205e14247374947,0xb43b8a1b5ec0a881775805af80a867c1401a4a01,0,144,rebateClaimeds
0x82e036e47d2539ec7480a1a52e9b27858b27850ab2d03936af51115ed73fb801-137,12403815,137,0x5a8904be09625965d9aec4bffd30d853438a053e,0,0x2aaeb45afa62af1cc8f6d61decd5249429e0aaed67996238adc2bfd396b5f715,0xba9a37d13a64b0895cab11cf6b8396ffe1d1fb88,0,144,rebateClaimeds
0x3eda17bbda74fa096827bbb2a5b00a67d353adfa760efd17401333a946576d21-37,12403816,37,0x5a8904be09625965d9aec4bffd30d853438a053e,0,0xc420d79a888eb0e34203bfeca1048d35f9763b9880a94922249096e4c9a191c7,0xcc07b7826cbc81dfb9b607b915c60522d07abbf3,0,144,rebateClaimeds
0x6a688c3e256bf6cef88500d1ff174267220f93d5e96efa87e0f206a0ef7bff21-318,12403816,318,0x4bbfbd1320093858d877ab0c8cd91ef0ce065318,0,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0x28c17b1bdfeca4e659ea17ad610e0a766a3c6b26,0,144,rebateClaimeds
0x53e666c64fe9cf0a4fdaefe1d5f60efd9f9617eefc68d5631313e5d682559e6f-54,12403817,54,0x27ca9cf008a217e828b4b39945034ff8450730d1,0,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0x73dccb007e71ac69eafec4314b0b43ef23ed952d,0,144,rebateClaimeds
0x46bdc4fb45c94fb07e2c37277423d0404dfa0e57dfc366fb73b249897a1c286c-123,12403818,123,0x5a8904be09625965d9aec4bffd30d853438a053e,0,0x5e48ee6773576d45a38934cb19780b5c8c75f8c36e653e234ba5b803746d8f78,0xd8cf76509978c5db5346973b4f3d825c2d629c5d,0,144,rebateClaimeds
0xe724aea90157d6a54df99457c4f601508731b1cb4e90b396d3d2992f0ff5c342-79,12403819,79,0x5a8904be09625965d9aec4bffd30d853438a053e,0,0x500a8e47cbdeca7386448ae9e7d52578871b9942ebbef4892469da293bb661f9,0xdc56c66b653aa668dd068ea438c9c7f6a3340852,0,144,rebateClaimeds
0x50ca04819f50c9e0fa43ac0b52d1a7d4b4788081ef058abdaa2b54e10578e80f-65,12403820,65,0x5a8904be09625965d9aec4bffd30d853438a053e,0,0xbae01a063ad846d7e4200757480544b5feb1f0217d94db1db97b48bb7f124dbf,0xcedf32b084a118d4d11a696f67b2063777da9b27,0,144,rebateClaimeds
0x048db966c187f3d0efc3286b1f316ac7ddf9d2d3ce79d881f6d2131c14d85d7f-72,12403824,72,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,0,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0x82d17f1cd44222e8c7a175ee6972eb15c25c3f92,0,144,rebateClaimeds
0x2a9969b3603cbd0e1fe3c92d55b0e6c570af21ade2a3068cef5386b8c984f50c-172,12403839,172,0x0b751463e07d90f465573d3b5dd45e1afafd4cd0,0,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0xd8fa57f2f9e11fa2d020eec68b9c916eb233a8bf,0,144,rebateClaimeds
0xd45e50b3fbe92ca628018b43286889afdb2fbe4e9dd6148ce4c24cb516f50843-321,12403841,321,0x293d739d1a683b3943f14ef55b1b0efc06b9be54,0,0xbae01a063ad846d7e4200757480544b5feb1f0217d94db1db97b48bb7f124dbf,0x3a8f6d3747fed01e14e58e54cf68e46a21f6d05a,0,144,rebateClaimeds
0xc0dd6f5d33a38a0f08d58380983c9453416b1f9425b9326fc6b19437d959f877-306,12403842,306,0x293d739d1a683b3943f14ef55b1b0efc06b9be54,0,0x2aaeb45afa62af1cc8f6d61decd5249429e0aaed67996238adc2bfd396b5f715,0x49d469dd1788215606364f6c1fb538a214c73cea,0,144,rebateClaimeds
0x9c2f40c2cf115d53950046f02f9ff231cd270abcbeb794b49cf35c9214da6356-207,12403851,207,0x293d739d1a683b3943f14ef55b1b0efc06b9be54,0,0xa7d9d3a173d3d62ce3d05c2d29f3447b04edc248cbcfdb49b205e14247374947,0x6032e0ee5061997dc4717c8b00cbe2f9a9ed6a62,0,144,rebateClaimeds
0x44d5f6cf38d958b62d6884d9eadad36bb0006a6d52753c1a6b3ccd7a3263a60b-292,12403852,292,0x293d739d1a683b3943f14ef55b1b0efc06b9be54,0,0xc420d79a888eb0e34203bfeca1048d35f9763b9880a94922249096e4c9a191c7,0x6ea5f685b3ab209daa7b0ac7a515d8a2a8b34baf,0,144,rebateClaimeds
0xc7436799bf61ec2f13d797d900c81043e9cdf44f305879582e98ad7309a3bd5f-393,12403860,393,0x293d739d1a683b3943f14ef55b1b0efc06b9be54,0,0x014e8a3184d5fad198123419a7b54d5f7c9f8a981116462591fbb1a922c39811,0x78678bfba02512e3805e6a1d97590bb9c42e55a7,0,144,rebateClaimeds
0x66c19aed88ccd66ff37b6510fe13ccb2c57955a3b4cfafedc37361cbfd1694bf-186,12403862,186,0x293d739d1a683b3943f14ef55b1b0efc06b9be54,0,0x4a008334f8e7ea21be223d15462084f51abcc0e6625f61de806b8456e67e603e,0xc7fab2b9aa68f25281acb54f060cc27dd4644add,0,144,rebateClaimeds
0xffe24c1b2dbf0783279ecf68f285acb712d7c5a4d6a1efeb6c358cfb0b9a545e-258,12403863,258,0x4140d3d0086fce37ebadd965dff88e12cf78b1fb,0,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0x41f22e8a511f91346fbfb1fae27589a6536d46d0,0,144,rebateClaimeds
0x1f9778017130648671a02c4e635af81852efb5ac782b87e52270c731b4ba7990-141,12403864,141,0x293d739d1a683b3943f14ef55b1b0efc06b9be54,0,0x500a8e47cbdeca7386448ae9e7d52578871b9942ebbef4892469da293bb661f9,0xef3f00884c518a686f62ad8f3669111a7521c335,0,144,rebateClaimeds
0xef893653ad9b0e355f5450043708253f1b18af33b4996be7b6babfcc9a9c6d24-124,12403865,124,0x4140d3d0086fce37ebadd965dff88e12cf78b1fb,0,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0xfb557174ffe688868370fc34628f2e1d5b08518c,0,144,rebateClaimeds
0x5bae3adb4b31be733d7b6b2622308059d2972045a675a7bef3b91e880e4b1e79-669,12403868,669,0xd93456bf656436e66a8e0a8835c43a6f59afbb37,0,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0x6802b8c38bc88d42a8d1fa92ca3c6c047df7cc1a,0,144,rebateClaimeds
0xe9e3bdc186827a0c29fddf65e33813b90db8d04a027725986a72083c248f3301-190,12403873,190,0xd93456bf656436e66a8e0a8835c43a6f59afbb37,0,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0xd1608cfb8af71cb83aa10d4393078fca74604b1a,0,144,rebateClaimeds
0x233a9b8600f9829b642a816b9a02ef16979e9e0edf7584e70b45daa7e063b3e5-324,12407610,324,0x8a1729fe84c53c231c7ae53a5bec3f6e9953cb4b,0,0xc420d79a888eb0e34203bfeca1048d35f9763b9880a94922249096e4c9a191c7,0x15537b6e5f5df8729e8ce7c90661fd658a96ccff,0,144,rebateClaimeds
0x697932429e0cb9841a55a913fc52c7103243eff6c811369ee3c05603cb931b4d-323,12407610,323,0xbb784d9b398271b7a64f975bebde869409691915,0,0x5e48ee6773576d45a38934cb19780b5c8c75f8c36e653e234ba5b803746d8f78,0x3ee8970dafaa58b1c7cb38381f08fbc8482695f9,0,144,rebateClaimeds
0xf4637f9cc2b77c070415edf9cfa6dee6fc10a3f0f1a3c20a571955d053529b37-225,12407610,225,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,0,0xbbde25a2c85f55b53b7698b9476610c3d1202d88870e66502ab0076b7218f98a,0x320e3bf908e22951e62bdfffe65ab48cca37010c,0,144,rebateClaimeds
0x0a9afc551a190a1ffd020e8885d4d6945f079b392eeb6a8c788e0e538bda5406-67,12407612,67,0xf8ea1030a4fbc2c55bee9b297492888633947b4d,0,0x4a008334f8e7ea21be223d15462084f51abcc0e6625f61de806b8456e67e603e,0x5f4a9b49cdd2fed63497eaef3b88deb641a53d93,0,144,rebateClaimeds
